t,err_pos_m,err_yaw_rad,gt_x,gt_y,est_x,est_y
26.0,1.0085709122154141e-06,4.5981797689871584e-07,0.00022807757892895353,9.641361948808935e-07,0.00022778173902743368,-7.023407286595314e-11
26.039999999999992,9.874026469036922e-07,4.6010415430995183e-07,0.00022834327290865986,9.652630135192908e-07,0.00022813567881769796,-7.044208562130942e-11
26.059999999999974,1.0108666746223136e-06,4.60804209354586e-07,0.00022860897320242657,9.663898645762004e-07,0.00022831265292256738,-7.054620436807514e-11
26.099999999999994,9.897064245561869e-07,4.6109028442594627e-07,0.00022887467981114185,9.67516747607533e-07,0.00022866660955317417,-7.075466657919146e-11
26.139999999999986,9.760961730667217e-07,4.6137634499178595e-07,0.00022914039273569387,9.68643663057378e-07,0.0002290205774131844,-7.096342838612127e-11
26.159999999999997,1.01469330763428e-06,4.6244722442846664e-07,0.00022949468646071836,9.701462664324367e-07,0.00022919756555489601,-7.106792162776854e-11
26.19999999999999,1.0162240875761056e-06,4.631041827718104e-07,0.00022984899141675896,9.716489275390927e-07,0.00022955155026291107,-7.127713276702943e-11
26.23999999999998,9.950823946834075e-07,4.6339001728359106e-07,0.00023011472750589235,9.727759606725783e-07,0.00022990554620543838,-7.14866434197887e-11
26.25999999999999,1.0185203926192657e-06,4.640893566053476e-07,0.00023038046991530337,9.73903025780487e-07,0.00023008254839031213,-7.159151105339409e-11
26.299999999999983,1.0200513525298173e-06,4.647459620288699e-07,0.0002307348029599865,9.754058289956902e-07,0.00023043656118850375,-7.180147091500801e-11
26.339999999999975,9.989227920715497e-07,4.6503162325029976e-07,0.00023100056011760017,9.765329695987646e-07,0.0002307905852263311,-7.201173020825167e-11
26.359999999999985,1.022347927191851e-06,4.6573060411901596e-07,0.00023126632359815602,9.776601412880837e-07,0.00023096760146072584,-7.211697213142478e-11
26.399999999999977,1.0238790673122441e-06,4.6638685675908225e-07,0.00023162068474213982,9.791630879441016e-07,0.00023132164236175422,-7.232768051066994e-11
26.439999999999998,1.0027635383079492e-06,4.666723474636387e-07,0.00023188646297889193,9.802903355726755e-07,0.00023167569450750506,-7.253868823886214e-11
26.45999999999998,1.0261759117729483e-06,4.673709712745673e-07,0.00023215224754036257,9.814176147315834e-07,0.00023185272479778595,-7.264430434887919e-11
26.5,1.0277072308157032e-06,4.6802687171880155e-07,0.00023250663679785788,9.829207034961485e-07,0.0002322067938143986,-7.285576103949071e-11
26.539999999999992,9.914002391001067e-07,4.6794173269621315e-07,0.00023268383564456485,9.836722694167577e-07,0.0002325608740808596,-7.306751699728744e-11
26.559999999999974,1.0300043441180908e-06,4.690104576747434e-07,0.00023303824177567378,9.851754443346294e-07,0.00023273791843335268,-7.317350719117763e-11
26.599999999999994,1.0315358422492329e-06,4.6966600439901505e-07,0.0002333926591600033,9.866786756518309e-07,0.00023309201557826723,-7.338571198841591e-11
26.639999999999986,1.0104460762049483e-06,4.699511516842003e-07,0.0002336584795825658,9.878061364432256e-07,0.00023344612397805382,-7.359821597102721e-11
